"","Q32","Q33","Q1","Q61"
"12823",4,3,"Boy",3
"12824",5,5,"Girl",4
"12825",1,3,"Boy",4
"12826",3,4,"Girl",2
"12827",1,4,"Girl",3
"12828",3,4,"Girl",1
"12829",1,4,"Boy",3
"12830",1,3,"Boy",3
"12831",2,3,"Boy",3
"12832",2,3,"Girl",1
"12833",3,4,"Girl",1
"12834",3,3,"Boy",2
"12835",2,3,"Boy",1
"12836",3,3,"Boy",3
"12837",3,3,"Girl",2
"12838",2,NA,"Girl",4
"12839",3,4,"Boy",4
"12840",4,5,"Boy",3
"12841",3,2,"Girl",2
"12842",3,4,"Girl",1
"12843",3,4,"Girl",2
"12844",3,3,"Girl",4
"12845",2,3,"Girl",3
"12846",NA,5,"Boy",1
"12847",3,3,"Boy",3
"12848",3,4,"Boy",2
"12849",3,3,"Boy",3
"12850",1,3,"Boy",2
"12851",3,4,"Boy",2
"12852",2,2,"Boy",1
"12853",NA,4,"Girl",1
"12854",3,4,"Girl",1
"12855",3,5,"Boy",2
"12856",3,3,"Boy",1
"12857",3,5,"Girl",1
"12858",2,3,"Boy",2
"12859",1,3,"Boy",1
"12860",3,3,"Girl",1
"12861",1,3,"Boy",1
"12862",2,3,"Girl",1
"12863",2,3,"Girl",2
"12864",1,3,"Girl",1
"12865",1,3,"Girl",4
"12866",3,3,"Girl",1
"12867",1,2,"Girl",1
"12868",1,3,"Boy",1
"12869",3,4,"Boy",2
"12870",5,3,"Girl",2
"12871",2,3,"Boy",1
"12872",3,4,"Boy",2
"12873",2,3,"Boy",1
"12874",3,4,"Boy",2
"12875",2,3,"Boy",2
"12876",3,3,"Boy",1
"12877",3,4,"Boy",1
"12878",3,4,"Girl",1
"12879",3,3,"Girl",1
"12880",3,2,"Girl",2
"12881",2,3,"Girl",3
"12882",3,3,"Girl",1
"12883",3,4,"Girl",1
"12884",2,3,"Girl",2
"12885",3,3,"Girl",3
"12886",3,3,"Boy",1
"12887",2,2,"Boy",3
"12888",1,4,"Boy",2
"12889",3,3,"Boy",1
"12890",3,3,"Girl",3
"12891",2,4,"Boy",2
"12892",3,3,"Boy",2
"12893",3,3,"Boy",2
"12894",1,4,"Boy",2
"12895",3,4,"Boy",1
"12896",3,3,"Boy",3
"12897",2,3,"Girl",1
"12898",3,2,"Girl",2
"12899",2,5,"Boy",3
"12900",2,4,"Boy",1
"12901",4,4,"Girl",4
"12902",3,3,"Boy",2
"12903",1,3,"Boy",1
"12904",4,4,"Boy",2
"12905",3,4,"Girl",1
"12906",4,4,"Boy",1
"12907",1,3,"Girl",2
"12908",2,3,"Girl",2
"12909",2,2,"Girl",1
"12910",3,2,"Girl",1
"12911",NA,4,"Boy",2
"12912",5,3,"Boy",NA
"12913",2,3,"Boy",2
"12914",3,3,"Girl",2
"12915",4,1,"Boy",3
"12916",2,3,"Girl",2
"12917",3,3,"Boy",2
"12918",3,4,"Boy",3
"12919",1,2,"Girl",2
"12920",4,3,"Boy",3
"12921",3,3,"Girl",1
"12922",3,4,"Girl",1
"12923",3,4,"Boy",1
"12924",3,3,"Girl",2
"12925",3,4,"Girl",2
"12926",3,3,"Girl",2
"12927",3,2,"Boy",4
"12928",3,2,"Boy",3
"12929",2,3,"Girl",2
"12930",3,3,"Girl",1
"12931",2,4,"Girl",3
"12932",4,4,"Girl",1
"12933",3,4,"Girl",1
"12934",4,4,"Boy",2
"12935",2,3,"Girl",3
"12936",3,4,"Girl",3
"12937",2,3,"Boy",2
"12938",3,4,"Boy",3
"12939",2,4,"Boy",1
"12940",4,3,"Girl",1
"12941",4,3,"Boy",2
"12942",3,3,"Girl",2
"12943",5,4,"Girl",3
"12944",4,3,"Boy",4
"12945",3,3,"Boy",4
"12946",3,4,"Boy",4
"12947",2,4,"Boy",2
"12948",2,3,"Boy",2
"12949",5,2,"Boy",1
"12950",3,3,"Boy",2
"12951",3,3,"Boy",3
"12952",1,3,"Boy",1
"12953",3,3,"Boy",2
"12954",3,3,"Boy",3
"12955",1,3,"Boy",2
"12956",3,3,"Boy",2
"12957",3,4,"Boy",3
"12958",3,4,"Girl",2
"12959",2,3,"Boy",2
"12960",4,5,"Girl",3
"12961",2,2,"Girl",2
"12962",2,2,"Girl",1
"12963",3,4,"Boy",1
"12964",4,5,"Girl",2
"12965",3,2,"Boy",3
"12966",1,2,"Girl",1
"12967",1,3,"Girl",2
"12968",4,4,"Girl",2
"12969",3,3,"Girl",2
"12970",2,3,"Girl",2
"12971",3,4,"Boy",1
"12972",1,3,"Boy",2
"12973",3,3,"Girl",3
"12974",1,3,"Girl",1
"12975",4,5,"Girl",1
"12976",2,2,"Boy",2
"12977",2,2,"Boy",3
"12978",2,2,"Boy",2
"12979",3,3,"Boy",3
"12980",2,3,"Boy",1
"12981",2,3,"Boy",2
"12982",4,4,"Boy",2
"12983",2,4,"Boy",2
"12984",4,4,"Girl",NA
"12985",3,4,"Boy",2
"12986",3,3,"Girl",3
"12987",2,3,"Boy",2
"12988",3,3,"Boy",3
"12989",3,3,"Boy",NA
"12990",3,3,"Girl",2
"12991",4,4,"Boy",2
"12992",4,4,"Girl",2
"12993",2,3,"Girl",2
"12994",1,3,"Girl",1
"12995",1,3,"Boy",3
"12996",2,3,"Girl",1
"12997",3,3,"Girl",1
"12998",3,2,"Girl",2
"12999",3,3,"Girl",1
"13000",3,2,"Girl",1
"13001",1,3,"Boy",1
"13002",1,2,"Boy",1
"13003",2,2,"Girl",1
"13004",1,2,"Girl",1
"13005",3,4,"Girl",2
"13006",1,3,"Boy",1
"13007",3,2,"Girl",2
"13008",3,3,"Girl",2
"13009",4,1,"Girl",2
"13010",3,3,"Girl",1
"13011",1,3,"Girl",1
"13012",1,3,"Boy",1
"13013",2,3,"Boy",3
"13014",2,NA,"Boy",3
"13015",3,3,"Girl",1
"13016",2,3,"Boy",4
"13017",3,3,"Girl",1
"13018",2,2,"Girl",1
"13019",3,3,"Girl",2
"13020",3,4,"Girl",2
"13021",3,4,"Boy",2
"13022",1,3,"Girl",1
"13023",2,4,"Girl",2
"13024",3,3,"Girl",1
"13025",1,3,"Girl",2
"13026",4,3,"Boy",4
"13027",1,3,"Boy",2
"13028",3,3,"Girl",2
"13029",3,4,"Girl",2
"13030",1,3,"Girl",3
"13031",3,4,"Boy",3
"13032",3,3,"Boy",4
"13033",3,3,"Girl",2
"13034",4,4,"Girl",1
"13035",3,4,"Boy",2
"13036",3,4,"Girl",2
"13037",NA,NA,"Girl",4
"13038",3,4,"Girl",2
"13039",3,3,"Boy",3
"13040",2,3,"Boy",2
"13041",2,3,"Girl",3
"13042",4,3,"Boy",4
"13043",3,2,"Boy",1
"13044",3,3,"Boy",1
"13045",3,2,"Girl",2
"13046",3,3,"Boy",3
"13047",2,3,"Boy",1
"13048",3,3,"Girl",1
"13049",3,4,"Girl",2
"13050",3,2,"Girl",2
"13051",2,3,"Boy",2
"13052",2,3,"Boy",2
"13053",3,4,"Girl",3
"13054",3,3,"Boy",NA
"13055",1,3,"Girl",2
"13056",3,3,"Girl",2
"13057",2,3,"Girl",2
"13058",4,4,"Boy",2
"13059",3,3,"Boy",2
"13060",3,2,"Girl",1
"13061",3,4,"Boy",2
"13062",2,3,"Girl",2
"13063",3,4,"Boy",1
"13064",3,3,"Boy",1
"13065",2,3,"Girl",1
"13066",3,3,"Boy",1
"13067",1,3,"Boy",2
"13068",3,2,"Boy",3
"13069",1,3,"Boy",3
"13070",4,3,"Girl",1
"13071",2,2,"Boy",2
"13072",1,4,"Boy",2
"13073",4,4,"Girl",2
"13074",1,1,"Boy",3
"13075",NA,NA,"Girl",NA
"13076",3,3,"Girl",2
"13077",3,3,"Boy",3
"13078",3,3,"Girl",2
"13079",1,3,"Girl",2
"13080",1,1,"Girl",1
"13081",1,4,"Girl",1
"13082",3,4,"Boy",2
"13083",3,3,"Boy",1
"13084",3,3,"Boy",2
"13085",3,3,"Boy",4
"13086",1,3,"Girl",2
"13087",1,3,"Boy",1
"13088",3,5,"Girl",2
"13089",1,3,"Boy",1
"13090",1,3,"Boy",NA
"13091",1,3,"Girl",2
"13092",2,4,"Girl",2
"13093",3,4,"Boy",2
"13094",1,3,"Girl",3
"13095",3,4,"Girl",1
"13096",1,2,"Girl",2
"13097",1,3,"Boy",1
"13098",1,3,"Girl",1
"13099",3,3,"Boy",3
"13100",3,2,"Girl",3
"13101",1,3,"Boy",4
"13102",1,2,"Girl",2
"13103",1,2,"Boy",4
"13104",3,2,"Boy",3
"13105",1,3,"Girl",2
"13106",2,2,"Boy",4
"13107",1,3,"Boy",4
"13108",2,4,"Girl",2
"13109",5,1,"Girl",2
"13110",3,2,"Boy",2
"13111",1,4,"Girl",3
"13112",3,5,"Boy",2
"13113",2,3,"Girl",2
"13114",1,4,"Girl",2
"13115",3,3,"Girl",1
"13116",3,2,"Boy",2
"13117",2,4,"Girl",1
"13118",3,4,"Girl",3
"13119",2,1,"Boy",2
"13120",2,3,"Girl",2
"13121",1,3,"Boy",1
"13122",1,3,"Boy",3
"13123",3,2,"Boy",3
"13124",2,3,"Boy",2
"13125",1,3,"Girl",3
"13126",3,3,"Girl",2
"13127",5,5,"Girl",2
"13128",1,4,"Boy",3
"13129",1,3,"Boy",1
"13130",3,4,"Boy",3
"13131",3,2,"Boy",3
"13132",1,2,"Girl",2
"13133",4,3,"Girl",1
"13134",1,3,"Boy",1
"13135",2,3,"Girl",1
"13136",3,4,"Boy",2
"13137",1,4,"Boy",3
"13138",2,2,"Girl",2
"13139",1,3,"Boy",3
"13140",1,3,"Boy",1
"13141",2,2,"Boy",3
"13142",3,4,"Girl",2
"13143",2,3,"Girl",2
"13144",3,3,"Girl",2
"13145",3,4,"Boy",2
"13146",2,2,"Girl",1
"13147",2,NA,"Girl",NA
"13148",3,3,"Boy",3
"13149",1,3,"Boy",1
"13150",NA,NA,"Boy",3
"13151",1,3,"Boy",3
"13152",2,3,"Boy",2
"13153",2,3,"Boy",2
"13154",1,3,"Girl",2
"13155",1,1,"Girl",1
"13156",2,2,"Girl",1
"13157",1,2,"Boy",1
"13158",3,3,"Girl",1
"13159",2,3,"Boy",2
"13160",1,1,"Boy",1
"13161",2,3,"Girl",1
"13162",NA,3,"Boy",2
"13163",2,4,"Girl",1
"13164",1,3,"Boy",1
"13165",2,3,"Girl",1
"13166",2,3,"Girl",1
"13167",4,4,"Boy",1
"13168",3,4,"Girl",2
"13169",1,3,"Girl",2
"13170",4,3,"Girl",1
"13171",3,3,"Boy",3
"13172",1,3,"Girl",3
"13173",1,3,"Boy",2
"13174",1,3,"Girl",1
"13175",2,3,"Girl",2
"13176",2,2,"Boy",3
"13177",2,3,"Boy",3
"13178",2,4,"Boy",2
"13179",3,3,"Girl",1
"13180",1,3,"Girl",1
"13181",2,4,"Boy",2
"13182",3,2,"Boy",2
"13183",3,3,"Girl",1
"13184",1,3,"Girl",3
"13185",2,3,"Boy",2
"13186",3,3,"Boy",2
"13187",1,2,"Boy",2
"13188",2,3,"Girl",2
"13189",1,3,"Boy",1
"13190",1,3,"Girl",2
"13191",2,3,"Boy",2
"13192",2,3,"Boy",2
"13193",1,2,"Girl",2
"13194",1,3,"Boy",2
"13195",2,3,"Girl",2
"13196",1,3,"Girl",1
"13197",4,3,"Girl",2
"13198",2,4,"Boy",4
"13199",1,3,"Girl",2
"13200",3,4,"Boy",4
"13201",3,3,"Boy",1
"13202",2,3,"Girl",2
"13203",3,4,"Girl",2
"13204",1,3,"Boy",2
"13205",2,3,"Girl",2
"13206",3,4,"Boy",3
"13207",4,4,"Boy",3
"13208",1,3,"Girl",1
"13209",3,3,"Girl",2
"13210",1,3,"Girl",2
"13211",3,3,"Girl",2
"13212",1,3,"Girl",4
"13213",3,3,"Girl",1
"13214",2,4,"Girl",2
"13215",2,3,"Girl",2
"13216",3,3,"Boy",3
"13217",3,3,"Girl",4
"13218",3,4,"Girl",2
"13219",2,3,"Girl",2
"13220",4,4,"Boy",3
"13221",3,3,"Girl",2
"13222",4,4,"Girl",2
"13223",1,3,"Boy",3
"13224",1,3,"Boy",2
"13225",3,4,"Boy",2
"13226",1,1,"Girl",1
"13227",4,4,"Boy",1
"13228",1,3,"Boy",1
"13229",3,5,"Boy",2
"13230",3,3,"Boy",2
"13231",1,2,"Girl",2
"13232",2,3,"Girl",2
"13233",1,2,"Girl",3
"13234",1,3,"Girl",1
"13235",2,2,"Boy",2
"13236",1,3,"Girl",2
"13237",1,3,"Girl",2
"13238",3,4,"Girl",2
"13239",3,3,"Boy",1
"13240",1,4,"Boy",2
"13241",2,4,"Girl",1
"13242",1,4,"Girl",1
"13243",5,4,"Boy",2
"13244",1,3,"Girl",2
"13245",1,4,"Boy",3
"13246",4,4,"Girl",2
"13247",3,3,"Girl",1
"13248",3,2,"Girl",3
"13249",3,3,"Boy",2
"13250",2,2,"Boy",1
"13251",2,3,"Girl",3
"13252",1,3,"Boy",4
"13253",1,3,"Boy",1
"13254",2,4,"Boy",2
"13255",3,3,"Girl",1
"13256",1,4,"Boy",2
"13257",2,2,"Girl",NA
"13258",1,3,"Boy",2
"13259",2,2,"Boy",3
"13260",3,3,"Boy",2
"13261",1,1,"Girl",4
"13262",2,3,"Girl",2
"13263",2,3,"Boy",2
"13264",1,3,"Boy",2
"13265",2,4,"Boy",2
"13266",3,4,"Boy",2
"13267",2,3,"Girl",2
"13268",2,4,"Boy",1
"13269",1,3,"Boy",NA
"13270",1,4,"Boy",2
"13271",3,4,"Girl",4
"13272",3,3,"Girl",2
"13273",3,4,"Boy",2
"13274",1,4,"Girl",3
"13275",4,3,"Boy",2
"13276",2,2,"Girl",1
"13277",3,3,"Girl",3
"13278",3,4,"Boy",2
"13279",5,3,"Boy",1
"13280",2,3,"Girl",2
"13281",3,3,"Boy",2
"13282",3,4,"Girl",3
"13283",3,4,"Boy",1
"13284",2,3,"Boy",NA
"13285",3,3,"Girl",1
"13286",2,3,"Girl",2
"13287",2,3,"Girl",2
"13288",2,4,"Boy",2
"13289",1,4,"Girl",NA
"13290",3,1,"Girl",1
"13291",2,3,"Girl",1
"13292",3,4,"Boy",3
"13293",3,3,"Girl",3
"13294",3,3,"Girl",2
"13295",1,3,"Boy",2
"13296",3,1,"Girl",1
"13297",1,3,"Boy",2
"13298",4,4,"Girl",2
"13299",3,3,"Boy",2
"13300",1,3,"Boy",2
"13301",2,2,"Boy",3
"13302",3,3,"Girl",3
"13303",1,4,"Girl",2
"13304",3,3,"Boy",2
"13305",4,3,"Girl",3
"13306",1,3,"Girl",3
"13307",5,4,"Girl",2
"13308",2,3,"Girl",1
"13309",3,3,"Girl",2
"13310",3,3,"Girl",2
"13311",4,3,"Girl",2
"13312",4,5,"Girl",2
"13313",4,1,"Boy",2
"13314",3,4,"Girl",2
"13315",3,1,"Girl",3
"13316",1,4,"Boy",2
"13317",3,3,"Boy",3
"13318",3,3,"Girl",4
"13319",3,3,"Girl",2
"13320",2,3,"Girl",2
"13321",1,3,"Boy",2
"13322",3,2,"Boy",1
"13323",2,5,"Boy",1
"13324",3,2,"Boy",2
"13325",3,5,"Boy",2
"13326",3,2,"Boy",3
"13327",5,2,"Boy",1
"13328",3,4,"Girl",1
"13329",1,2,"Boy",1
"13330",3,2,"Boy",3
"13331",3,3,"Girl",2
"13332",3,4,"Girl",2
"13333",1,3,"Boy",2
"13334",3,4,"Girl",2
"13335",1,4,"Boy",2
"13336",3,2,"Girl",2
"13337",2,3,"Boy",2
"13338",3,3,"Girl",4
"13339",3,3,"Boy",3
"13340",3,5,"Girl",3
"13341",3,3,"Girl",2
"13342",1,3,"Boy",2
"13343",NA,3,"Girl",2
"13344",3,3,"Boy",2
"13345",3,3,"Girl",2
"13346",1,3,"Boy",4
"13347",3,4,"Boy",3
"13348",2,4,"Girl",4
"13349",1,3,"Boy",2
"13350",3,2,"Boy",4
"13351",3,3,"Girl",2
"13352",2,3,"Boy",2
"13353",3,3,"Boy",2
"13354",3,4,"Girl",2
"13355",NA,4,"Boy",2
"13356",2,5,"Boy",2
"13357",1,3,"Boy",4
"13358",3,3,"Boy",2
"13359",3,4,"Girl",3
"13360",2,3,"Boy",3
"13361",1,3,"Boy",4
"13362",3,3,"Girl",2
"13363",2,3,"Girl",3
"13364",NA,4,"Girl",2
"13365",4,3,"Girl",2
"13366",3,3,"Girl",2
"13367",3,4,"Girl",2
"13368",3,3,"Girl",3
"13369",NA,2,"Girl",2
"13370",4,3,"Girl",2
"13371",5,3,"Boy",4
"13372",5,5,"Boy",3
"13373",1,3,"Boy",4
"13374",4,3,"Girl",3
"13375",3,4,"Boy",2
"13376",NA,3,"Girl",3
"13377",5,3,"Girl",NA
"13378",3,4,"Girl",2
"13379",4,4,"Girl",4
"13380",1,3,"Boy",4
"13381",5,4,"Boy",3
"13382",NA,4,"Girl",4
"13383",NA,4,"Boy",2
"13384",3,4,"Boy",3
"13385",3,2,"Girl",4
"13386",3,3,"Boy",4
"13387",3,4,"Girl",3
"13388",3,3,"Boy",4
"13389",NA,3,"Boy",2
"13390",1,3,"Girl",2
"13391",1,4,"Girl",2
"13392",3,3,"Boy",2
"13393",NA,3,"Boy",2
"13394",1,3,"Boy",4
"13395",3,3,"Girl",2
"13396",3,3,"Boy",4
"13397",1,3,"Girl",2
"13398",5,3,"Boy",4
"13399",4,3,"Girl",3
"13400",3,3,"Girl",2
"13401",1,5,"Girl",1
"13402",3,3,"Boy",4
"13403",3,3,"Girl",2
"13404",2,3,"Girl",2
"13405",3,4,"Girl",1
"13406",3,4,"Girl",2
"13407",3,5,"Boy",1
"13408",3,3,"Girl",2
"13409",3,4,"Girl",1
"13410",3,1,"Girl",2
"13411",3,3,"Boy",2
"13412",3,3,"Boy",2
"13413",3,3,"Girl",2
"13414",3,3,"Boy",4
"13415",2,4,"Boy",2
"13416",3,3,"Boy",2
"13417",3,4,"Girl",3
"13418",1,3,"Boy",4
"13419",3,3,"Girl",3
"13420",2,3,"Girl",2
"13421",3,3,"Girl",4
"13422",2,3,"Girl",2
"13423",2,4,"Boy",3
"13424",1,1,"Boy",3
"13425",3,3,"Girl",2
"13426",2,4,"Girl",4
"13427",3,2,"Boy",4
"13428",2,3,"Boy",2
"13429",3,5,"Girl",1
"13430",5,1,"Boy",2
"13431",2,3,"Girl",2
"13432",3,4,"Girl",2
"13433",3,4,"Girl",2
"13434",3,3,"Girl",2
"13435",3,3,"Girl",2
"13436",2,3,"Girl",2
"13437",2,3,"Girl",2
"13438",3,3,"Girl",2
"13439",3,4,"Girl",3
"13440",4,4,"Girl",2
"13441",2,3,"Boy",3
"13442",1,3,"Boy",1
"13443",3,4,"Girl",2
"13444",2,3,"Boy",3
"13445",3,3,"Boy",2
"13446",2,4,"Girl",2
"13447",2,2,"Girl",3
"13448",3,3,"Girl",4
"13449",3,3,"Girl",3
"13450",2,4,"Boy",2
"13451",2,5,"Girl",2
"13452",4,4,"Boy",1
"13453",3,4,"Girl",3
"13454",2,3,"Boy",1
"13455",3,3,"Boy",3
"13456",2,3,"Boy",2
"13457",2,3,"Girl",2
"13458",5,3,"Boy",3
"13459",3,3,"Girl",NA
"13460",4,3,"Girl",4
"13461",1,3,"Boy",4
"13462",2,4,"Boy",1
"13463",2,3,"Girl",3
"13464",2,3,"Girl",1
"13465",1,4,"Girl",1
"13466",1,3,"Boy",3
"13467",1,3,"Girl",3
"13468",3,4,"Boy",3
"13469",3,3,"Girl",3
"13470",3,4,"Girl",2
"13471",1,3,"Boy",1
"13472",3,5,"Girl",2
"13473",3,4,"Boy",NA
"13474",2,3,"Girl",4
"13475",3,3,"Boy",1
"13476",3,4,"Boy",3
"13477",3,4,"Girl",2
"13478",3,3,"Girl",2
"13479",2,2,"Girl",4
"13480",5,5,"Girl",4
"13481",1,3,"Boy",NA
"13482",1,3,"Girl",1
"13483",2,3,"Boy",2
"13484",1,3,"Girl",2
"13485",3,4,"Boy",2
"13486",2,4,"Girl",2
"13487",3,3,"Boy",2
"13488",1,3,"Girl",1
"13489",3,3,"Boy",2
"13490",2,3,"Boy",2
"13491",3,3,"Boy",1
"13492",3,3,"Boy",1
"13493",2,3,"Girl",3
"13494",3,3,"Girl",3
"13495",2,3,"Girl",2
"13496",3,3,"Boy",1
"13497",3,3,"Boy",2
"13498",1,2,"Boy",4
"13499",1,3,"Boy",1
"13500",3,3,"Boy",2
"13501",2,3,"Boy",3
"13502",3,3,"Girl",1
"13503",2,3,"Girl",2
"13504",3,3,"Girl",2
"13505",3,3,"Boy",2
"13506",1,2,"Boy",2
"13507",2,3,"Boy",2
"13508",2,3,"Girl",2
"13509",4,4,"Girl",3
"13510",3,4,"Girl",4
"13511",2,3,"Boy",1
"13512",3,4,"Boy",3
"13513",2,2,"Girl",2
"13514",2,4,"Boy",3
"13515",3,4,"Girl",2
"13516",2,3,"Girl",4
"13517",3,4,"Girl",2
"13518",2,4,"Girl",3
"13519",3,4,"Girl",2
"13520",2,3,"Boy",2
"13521",3,3,"Boy",2
"13522",2,1,"Girl",3
"13523",4,5,"Girl",2
"13524",3,3,"Girl",3
"13525",3,3,"Girl",2
"13526",3,2,"Boy",3
"13527",3,3,"Girl",2
"13528",2,3,"Girl",2
"13529",3,2,"Girl",3
"13530",3,3,"Girl",1
"13531",3,3,"Girl",2
"13532",3,4,"Girl",1
"13533",3,3,"Boy",3
"13534",3,4,"Girl",2
"13535",3,3,"Boy",2
"13536",4,5,"Girl",3
"13537",3,4,"Girl",1
"13538",3,2,"Boy",2
"13539",3,4,"Girl",4
"13540",3,4,"Girl",3
"13541",4,5,"Girl",2
"13542",3,NA,"Boy",2
"13543",3,4,"Girl",2
"13544",3,3,"Boy",2
"13545",5,1,"Boy",3
"13546",1,3,"Girl",2
"13547",2,3,"Boy",2
"13548",3,3,"Girl",3
"13549",1,3,"Boy",2
"13550",2,3,"Boy",2
"13551",1,1,"Boy",NA
"13552",2,3,"Boy",2
"13553",3,3,"Girl",2
"13554",2,3,"Boy",2
"13555",3,3,"Girl",3
"13556",4,3,"Boy",4
"13557",3,4,"Girl",2
"13558",3,3,"Boy",1
"13559",3,3,"Boy",4
"13560",3,3,"Girl",3
"13561",3,4,"Boy",NA
"13562",3,3,"Girl",NA
"13563",1,3,"Boy",4
"13564",3,4,"Girl",2
"13565",3,3,"Girl",2
"13566",3,3,"Boy",2
"13567",5,5,"Girl",4
"13568",NA,3,"Boy",4
"13569",2,4,"Boy",2
"13570",3,5,"Girl",4
"13571",4,5,"Girl",4
"13572",3,4,"Girl",3
"13573",4,4,"Girl",2
"13574",3,4,"Girl",4
"13575",4,4,"Girl",1
"13576",3,4,"Boy",2
"13577",2,3,"Boy",3
"13578",5,4,"Girl",3
"13579",NA,NA,"Boy",4
"13580",1,3,"Boy",3
"13581",4,3,"Boy",4
"13582",NA,NA,"Boy",NA
"13583",5,5,"Boy",4
"13584",1,4,"Girl",1
"13585",3,4,"Boy",2
"13586",3,4,"Girl",1
"13587",1,3,"Boy",NA
"13588",1,3,"Girl",2
"13589",2,1,"Boy",4
"13590",2,3,"Girl",2
"13591",3,4,"Girl",2
"13592",3,3,"Girl",2
"13593",5,5,"Girl",4
"13594",4,4,"Girl",4
"13595",2,3,"Boy",4
"13596",3,4,"Boy",1
"13597",1,3,"Boy",2
"13598",2,4,"Boy",1
"13599",1,4,"Girl",2
"13600",4,5,"Girl",2
"13601",3,3,"Boy",2
"13602",2,3,"Girl",1
"13603",3,1,"Girl",3
"13604",3,3,"Girl",NA
"13605",3,2,"Girl",2
"13606",1,1,"Boy",2
"13607",3,3,"Girl",1
"13608",2,3,"Boy",2
"13609",1,2,"Girl",1
"13610",4,5,"Boy",2
"13611",4,4,"Girl",3
"13612",4,4,"Girl",4
"13613",3,1,"Boy",3
"13614",1,3,"Boy",1
"13615",3,4,"Girl",2
"13616",2,3,"Boy",2
"13617",1,3,"Girl",1
"13618",5,3,"Girl",3
"13619",5,3,"Boy",4
"13620",5,4,"Boy",3
"13621",1,4,"Girl",1
"13622",3,3,"Girl",1
"13623",5,5,"Girl",NA
"13624",4,4,"Girl",3
"13625",2,2,"Girl",1
"13626",2,3,"Boy",3
"13627",3,4,"Girl",3
"13628",4,4,"Girl",3
"13629",2,3,"Boy",2
"13630",1,2,"Girl",2
"13631",2,3,"Boy",1
"13632",3,3,"Boy",2
"13633",3,3,"Girl",3
"13634",3,3,"Boy",2
"13635",3,3,"Girl",3
"13636",1,2,"Boy",2
"13637",5,4,"Girl",1
"13638",1,4,"Girl",3
"13639",3,4,"Girl",4
"13640",5,4,"Boy",2
"13641",2,2,"Girl",2
"13642",NA,NA,"Girl",1
"13643",3,4,"Boy",3
"13644",2,3,"Girl",2
"13645",2,4,"Girl",3
"13646",1,4,"Boy",NA
"13647",4,3,"Boy",3
"13648",3,3,"Girl",2
"13649",3,4,"Boy",NA
"13650",4,4,"Girl",3
"13651",3,3,"Boy",3
"13652",2,3,"Boy",2
"13653",1,3,"Girl",1
"13654",3,3,"Girl",1
"13655",1,3,"Boy",2
"13656",4,NA,"Boy",3
"13657",3,3,"Boy",3
"13658",2,3,"Girl",1
"13659",3,3,"Boy",4
"13660",2,3,"Boy",2
"13661",2,3,"Girl",2
"13662",3,3,"Boy",1
"13663",1,3,"Boy",2
"13664",2,3,"Girl",3
"13665",3,4,"Girl",3
"13666",NA,1,"Boy",4
"13667",3,3,"Boy",3
"13668",3,3,"Girl",3
"13669",2,2,"Girl",NA
"13670",1,3,"Boy",2
"13671",2,2,"Girl",1
"13672",2,4,"Girl",4
"13673",1,4,"Girl",2
"13674",2,4,"Boy",4
"13675",3,4,"Boy",2
"13676",2,NA,"Boy",NA
"13677",5,4,"Boy",3
"13678",2,4,"Girl",4
"13679",1,2,"Girl",2
"13680",3,3,"Girl",NA
"13681",4,4,"Girl",2
"13682",2,4,"Girl",2
"13683",3,4,"Girl",3
"13684",1,3,"Boy",4
"13685",3,4,"Girl",2
"13686",3,3,"Boy",3
"13687",3,3,"Boy",4
"13688",4,3,"Girl",3
"13689",2,3,"Girl",4
"13690",3,3,"Boy",2
"13691",2,3,"Boy",2
"13692",3,4,"Boy",3
"13693",3,4,"Boy",2
"13694",2,1,"Boy",1
"13695",3,2,"Boy",1
"13696",1,4,"Girl",1
"13697",4,5,"Girl",3
"13698",3,3,"Girl",1
"13699",4,1,"Girl",3
"13700",3,4,"Boy",3
"13701",3,2,"Boy",NA
"13702",1,3,"Boy",2
"13703",4,3,"Boy",3
"13704",2,2,"Girl",2
"13705",3,3,"Girl",2
"13706",3,2,"Boy",3
"13707",1,3,"Girl",1
"13708",1,2,"Boy",2
"13709",1,3,"Boy",1
"13710",2,3,"Boy",3
"13711",3,3,"Girl",2
"13712",3,3,"Girl",1
"13713",3,3,"Boy",2
"13714",3,4,"Boy",2
"13715",3,2,"Girl",2
"13716",3,2,"Boy",2
"13717",1,3,"Boy",1
"13718",3,3,"Boy",2
"13719",3,4,"Boy",2
"13720",2,2,"Boy",NA
"13721",1,3,"Girl",1
"13722",2,3,"Boy",2
"13723",1,3,"Boy",4
"13724",1,3,"Boy",2
"13725",1,3,"Boy",NA
"13726",3,4,"Boy",NA
"13727",3,3,"Girl",2
"13728",1,3,"Girl",3
"13729",1,3,"Girl",2
"13730",1,2,"Boy",4
"13731",3,3,"Girl",2
"13732",2,1,"Girl",1
"13733",3,4,"Girl",2
"13734",5,4,"Girl",4
"13735",2,4,"Boy",3
"13736",2,4,"Girl",3
"13737",2,4,"Girl",NA
"13738",3,3,"Girl",2
"13739",3,4,"Boy",1
"13740",3,3,"Girl",2
"13741",4,2,"Girl",3
"13742",3,4,"Girl",3
"13743",1,4,"Girl",1
"13744",1,3,"Boy",NA
"13745",3,3,"Boy",3
"13746",1,3,"Boy",4
"13747",3,3,"Boy",4
"13748",3,3,"Girl",NA
"13749",1,3,"Boy",1
